"","run","year","precip"
"7722",309,"22",8.89
"7723",309,"23",8.89
"7724",309,"24",53.34
"7725",309,"25",26.67
"7726",310,"1",53.34
"7727",310,"2",53.34
"7728",310,"3",8.89
"7729",310,"4",26.67
"7730",310,"5",53.34
"7731",310,"6",26.67
"7732",310,"7",53.34
"7733",310,"8",26.67
"7734",310,"9",8.89
"7735",310,"10",53.34
"7736",310,"11",8.89
"7737",310,"12",8.89
"7738",310,"13",53.34
"7739",310,"14",53.34
"7740",310,"15",8.89
"7741",310,"16",53.34
"7742",310,"17",53.34
"7743",310,"18",26.67
"7744",310,"19",53.34
"7745",310,"20",53.34
"7746",310,"21",26.67
"7747",310,"22",26.67
"7748",310,"23",53.34
"7749",310,"24",26.67
"7750",310,"25",26.67
"7751",311,"1",8.89
"7752",311,"2",80.01
"7753",311,"3",53.34
"7754",311,"4",26.67
"7755",311,"5",26.67
"7756",311,"6",26.67
"7757",311,"7",26.67
"7758",311,"8",8.89
"7759",311,"9",53.34
"7760",311,"10",26.67
"7761",311,"11",26.67
"7762",311,"12",53.34
"7763",311,"13",26.67
"7764",311,"14",80.01
"7765",311,"15",26.67
"7766",311,"16",26.67
"7767",311,"17",26.67
"7768",311,"18",8.89
"7769",311,"19",26.67
"7770",311,"20",26.67
"7771",311,"21",53.34
"7772",311,"22",53.34
"7773",311,"23",26.67
"7774",311,"24",26.67
"7775",311,"25",26.67
"7776",312,"1",53.34
"7777",312,"2",8.89
"7778",312,"3",8.89
"7779",312,"4",8.89
"7780",312,"5",26.67
"7781",312,"6",26.67
"7782",312,"7",8.89
"7783",312,"8",26.67
"7784",312,"9",26.67
"7785",312,"10",53.34
"7786",312,"11",26.67
"7787",312,"12",26.67
"7788",312,"13",26.67
"7789",312,"14",26.67
"7790",312,"15",26.67
"7791",312,"16",26.67
"7792",312,"17",26.67
"7793",312,"18",53.34
"7794",312,"19",26.67
"7795",312,"20",53.34
"7796",312,"21",26.67
"7797",312,"22",8.89
"7798",312,"23",53.34
"7799",312,"24",26.67
"7800",312,"25",8.89
"7801",313,"1",8.89
"7802",313,"2",53.34
"7803",313,"3",8.89
"7804",313,"4",26.67
"7805",313,"5",53.34
"7806",313,"6",26.67
"7807",313,"7",26.67
"7808",313,"8",53.34
"7809",313,"9",26.67
"7810",313,"10",80.01
"7811",313,"11",8.89
"7812",313,"12",26.67
"7813",313,"13",53.34
"7814",313,"14",8.89
"7815",313,"15",53.34
"7816",313,"16",26.67
"7817",313,"17",26.67
"7818",313,"18",8.89
"7819",313,"19",80.01
"7820",313,"20",26.67
"7821",313,"21",53.34
"7822",313,"22",80.01
"7823",313,"23",8.89
"7824",313,"24",53.34
"7825",313,"25",26.67
"7826",314,"1",26.67
"7827",314,"2",26.67
"7828",314,"3",26.67
"7829",314,"4",26.67
"7830",314,"5",53.34
"7831",314,"6",53.34
"7832",314,"7",26.67
"7833",314,"8",53.34
"7834",314,"9",26.67
"7835",314,"10",53.34
"7836",314,"11",53.34
"7837",314,"12",26.67
"7838",314,"13",26.67
"7839",314,"14",8.89
"7840",314,"15",53.34
"7841",314,"16",8.89
"7842",314,"17",26.67
"7843",314,"18",26.67
"7844",314,"19",8.89
"7845",314,"20",8.89
"7846",314,"21",26.67
"7847",314,"22",26.67
"7848",314,"23",8.89
"7849",314,"24",26.67
"7850",314,"25",53.34
"7851",315,"1",80.01
"7852",315,"2",26.67
"7853",315,"3",26.67
"7854",315,"4",26.67
"7855",315,"5",26.67
"7856",315,"6",53.34
"7857",315,"7",53.34
"7858",315,"8",26.67
"7859",315,"9",26.67
"7860",315,"10",26.67
"7861",315,"11",26.67
"7862",315,"12",53.34
"7863",315,"13",8.89
"7864",315,"14",53.34
"7865",315,"15",8.89
"7866",315,"16",53.34
"7867",315,"17",26.67
"7868",315,"18",53.34
"7869",315,"19",26.67
"7870",315,"20",53.34
"7871",315,"21",26.67
"7872",315,"22",80.01
"7873",315,"23",26.67
"7874",315,"24",26.67
"7875",315,"25",26.67
"7876",316,"1",8.89
"7877",316,"2",53.34
"7878",316,"3",26.67
"7879",316,"4",26.67
"7880",316,"5",80.01
"7881",316,"6",26.67
"7882",316,"7",53.34
"7883",316,"8",26.67
"7884",316,"9",26.67
"7885",316,"10",26.67
"7886",316,"11",8.89
"7887",316,"12",80.01
"7888",316,"13",53.34
"7889",316,"14",26.67
"7890",316,"15",8.89
"7891",316,"16",26.67
"7892",316,"17",8.89
"7893",316,"18",8.89
"7894",316,"19",26.67
"7895",316,"20",53.34
"7896",316,"21",26.67
"7897",316,"22",26.67
"7898",316,"23",26.67
"7899",316,"24",26.67
"7900",316,"25",80.01
"7901",317,"1",53.34
"7902",317,"2",26.67
"7903",317,"3",8.89
"7904",317,"4",26.67
"7905",317,"5",53.34
"7906",317,"6",8.89
"7907",317,"7",53.34
"7908",317,"8",26.67
"7909",317,"9",26.67
"7910",317,"10",26.67
"7911",317,"11",26.67
"7912",317,"12",26.67
"7913",317,"13",53.34
"7914",317,"14",26.67
"7915",317,"15",53.34
"7916",317,"16",26.67
"7917",317,"17",53.34
"7918",317,"18",53.34
"7919",317,"19",53.34
"7920",317,"20",26.67
"7921",317,"21",26.67
"7922",317,"22",26.67
"7923",317,"23",26.67
"7924",317,"24",26.67
"7925",317,"25",26.67
"7926",318,"1",8.89
"7927",318,"2",26.67
"7928",318,"3",8.89
"7929",318,"4",8.89
"7930",318,"5",53.34
"7931",318,"6",26.67
"7932",318,"7",53.34
"7933",318,"8",8.89
"7934",318,"9",80.01
"7935",318,"10",26.67
"7936",318,"11",53.34
"7937",318,"12",26.67
"7938",318,"13",26.67
"7939",318,"14",26.67
"7940",318,"15",53.34
"7941",318,"16",26.67
"7942",318,"17",26.67
"7943",318,"18",53.34
"7944",318,"19",26.67
"7945",318,"20",26.67
"7946",318,"21",53.34
"7947",318,"22",8.89
"7948",318,"23",80.01
"7949",318,"24",80.01
"7950",318,"25",8.89
"7951",319,"1",26.67
"7952",319,"2",26.67
"7953",319,"3",26.67
"7954",319,"4",8.89
"7955",319,"5",53.34
"7956",319,"6",53.34
"7957",319,"7",26.67
"7958",319,"8",8.89
"7959",319,"9",26.67
"7960",319,"10",8.89
"7961",319,"11",26.67
"7962",319,"12",26.67
"7963",319,"13",8.89
"7964",319,"14",53.34
"7965",319,"15",26.67
"7966",319,"16",26.67
"7967",319,"17",26.67
"7968",319,"18",8.89
"7969",319,"19",26.67
"7970",319,"20",8.89
"7971",319,"21",80.01
"7972",319,"22",26.67
"7973",319,"23",26.67
"7974",319,"24",8.89
"7975",319,"25",26.67
"7976",320,"1",53.34
"7977",320,"2",26.67
"7978",320,"3",8.89
"7979",320,"4",26.67
"7980",320,"5",8.89
"7981",320,"6",26.67
"7982",320,"7",26.67
"7983",320,"8",26.67
"7984",320,"9",26.67
"7985",320,"10",26.67
"7986",320,"11",8.89
"7987",320,"12",8.89
"7988",320,"13",26.67
"7989",320,"14",26.67
"7990",320,"15",53.34
"7991",320,"16",8.89
"7992",320,"17",26.67
"7993",320,"18",26.67
"7994",320,"19",53.34
"7995",320,"20",26.67
"7996",320,"21",8.89
"7997",320,"22",26.67
"7998",320,"23",80.01
"7999",320,"24",8.89
"8000",320,"25",53.34
"8001",321,"1",53.34
"8002",321,"2",26.67
"8003",321,"3",26.67
"8004",321,"4",26.67
"8005",321,"5",26.67
"8006",321,"6",26.67
"8007",321,"7",8.89
"8008",321,"8",26.67
"8009",321,"9",26.67
"8010",321,"10",8.89
"8011",321,"11",53.34
"8012",321,"12",26.67
"8013",321,"13",26.67
"8014",321,"14",26.67
"8015",321,"15",26.67
"8016",321,"16",26.67
"8017",321,"17",26.67
"8018",321,"18",53.34
"8019",321,"19",53.34
"8020",321,"20",53.34
"8021",321,"21",53.34
"8022",321,"22",26.67
"8023",321,"23",26.67
"8024",321,"24",26.67
"8025",321,"25",26.67
"8026",322,"1",26.67
"8027",322,"2",53.34
"8028",322,"3",8.89
"8029",322,"4",26.67
"8030",322,"5",26.67
"8031",322,"6",26.67
"8032",322,"7",26.67
"8033",322,"8",26.67
"8034",322,"9",80.01
"8035",322,"10",8.89
"8036",322,"11",26.67
"8037",322,"12",26.67
"8038",322,"13",26.67
"8039",322,"14",8.89
"8040",322,"15",26.67
"8041",322,"16",26.67
"8042",322,"17",26.67
"8043",322,"18",53.34
"8044",322,"19",26.67
"8045",322,"20",26.67
"8046",322,"21",53.34
"8047",322,"22",26.67
"8048",322,"23",26.67
"8049",322,"24",26.67
"8050",322,"25",8.89
"8051",323,"1",53.34
"8052",323,"2",53.34
"8053",323,"3",26.67
"8054",323,"4",8.89
"8055",323,"5",53.34
"8056",323,"6",26.67
"8057",323,"7",53.34
"8058",323,"8",26.67
"8059",323,"9",53.34
"8060",323,"10",53.34
"8061",323,"11",26.67
"8062",323,"12",8.89
"8063",323,"13",26.67
"8064",323,"14",53.34
"8065",323,"15",53.34
"8066",323,"16",26.67
"8067",323,"17",26.67
"8068",323,"18",80.01
"8069",323,"19",53.34
"8070",323,"20",80.01
"8071",323,"21",8.89
"8072",323,"22",26.67
"8073",323,"23",26.67
"8074",323,"24",80.01
"8075",323,"25",53.34
"8076",324,"1",26.67
"8077",324,"2",26.67
"8078",324,"3",53.34
"8079",324,"4",8.89
"8080",324,"5",53.34
"8081",324,"6",26.67
"8082",324,"7",26.67
"8083",324,"8",26.67
"8084",324,"9",26.67
"8085",324,"10",53.34
"8086",324,"11",53.34
"8087",324,"12",8.89
"8088",324,"13",26.67
"8089",324,"14",8.89
"8090",324,"15",53.34
"8091",324,"16",53.34
"8092",324,"17",26.67
"8093",324,"18",53.34
"8094",324,"19",8.89
"8095",324,"20",26.67
"8096",324,"21",53.34
"8097",324,"22",26.67
"8098",324,"23",53.34
"8099",324,"24",26.67
"8100",324,"25",8.89
"8101",325,"1",80.01
"8102",325,"2",26.67
"8103",325,"3",8.89
"8104",325,"4",53.34
"8105",325,"5",8.89
"8106",325,"6",53.34
"8107",325,"7",53.34
"8108",325,"8",26.67
"8109",325,"9",8.89
"8110",325,"10",26.67
"8111",325,"11",53.34
"8112",325,"12",53.34
"8113",325,"13",80.01
"8114",325,"14",26.67
"8115",325,"15",8.89
"8116",325,"16",53.34
"8117",325,"17",53.34
"8118",325,"18",53.34
"8119",325,"19",26.67
"8120",325,"20",26.67
"8121",325,"21",26.67
"8122",325,"22",26.67
"8123",325,"23",53.34
"8124",325,"24",26.67
"8125",325,"25",26.67
"8126",326,"1",26.67
"8127",326,"2",26.67
"8128",326,"3",26.67
"8129",326,"4",8.89
"8130",326,"5",26.67
"8131",326,"6",26.67
"8132",326,"7",80.01
"8133",326,"8",8.89
"8134",326,"9",8.89
"8135",326,"10",26.67
"8136",326,"11",8.89
"8137",326,"12",53.34
"8138",326,"13",26.67
"8139",326,"14",26.67
"8140",326,"15",26.67
"8141",326,"16",26.67
"8142",326,"17",26.67
"8143",326,"18",8.89
"8144",326,"19",26.67
"8145",326,"20",26.67
"8146",326,"21",26.67
"8147",326,"22",26.67
"8148",326,"23",26.67
"8149",326,"24",8.89
"8150",326,"25",80.01
"8151",327,"1",26.67
"8152",327,"2",26.67
"8153",327,"3",26.67
"8154",327,"4",26.67
"8155",327,"5",53.34
"8156",327,"6",26.67
"8157",327,"7",8.89
"8158",327,"8",26.67
"8159",327,"9",26.67
"8160",327,"10",26.67
"8161",327,"11",26.67
"8162",327,"12",26.67
"8163",327,"13",26.67
"8164",327,"14",53.34
"8165",327,"15",53.34
"8166",327,"16",26.67
"8167",327,"17",53.34
"8168",327,"18",26.67
"8169",327,"19",26.67
"8170",327,"20",8.89
"8171",327,"21",53.34
"8172",327,"22",26.67
"8173",327,"23",8.89
"8174",327,"24",8.89
"8175",327,"25",8.89
"8176",328,"1",53.34
"8177",328,"2",26.67
"8178",328,"3",53.34
"8179",328,"4",80.01
"8180",328,"5",26.67
"8181",328,"6",26.67
"8182",328,"7",53.34
"8183",328,"8",53.34
"8184",328,"9",26.67
"8185",328,"10",8.89
"8186",328,"11",8.89
"8187",328,"12",8.89
"8188",328,"13",80.01
"8189",328,"14",26.67
"8190",328,"15",26.67
"8191",328,"16",53.34
"8192",328,"17",53.34
"8193",328,"18",8.89
"8194",328,"19",26.67
"8195",328,"20",26.67
"8196",328,"21",26.67
"8197",328,"22",26.67
"8198",328,"23",26.67
"8199",328,"24",26.67
"8200",328,"25",53.34
"8201",329,"1",8.89
"8202",329,"2",26.67
"8203",329,"3",8.89
"8204",329,"4",26.67
"8205",329,"5",26.67
"8206",329,"6",53.34
"8207",329,"7",26.67
"8208",329,"8",53.34
"8209",329,"9",80.01
"8210",329,"10",26.67
"8211",329,"11",53.34
"8212",329,"12",26.67
"8213",329,"13",80.01
"8214",329,"14",26.67
"8215",329,"15",26.67
"8216",329,"16",26.67
"8217",329,"17",26.67
"8218",329,"18",8.89
"8219",329,"19",26.67
"8220",329,"20",53.34
"8221",329,"21",26.67
"8222",329,"22",26.67
"8223",329,"23",80.01
"8224",329,"24",26.67
"8225",329,"25",26.67
"8226",330,"1",26.67
"8227",330,"2",26.67
"8228",330,"3",8.89
"8229",330,"4",53.34
"8230",330,"5",26.67
"8231",330,"6",8.89
"8232",330,"7",53.34
"8233",330,"8",80.01
"8234",330,"9",53.34
"8235",330,"10",26.67
"8236",330,"11",26.67
"8237",330,"12",26.67
"8238",330,"13",8.89
"8239",330,"14",26.67
"8240",330,"15",26.67
"8241",330,"16",26.67
"8242",330,"17",53.34
"8243",330,"18",8.89
"8244",330,"19",53.34
"8245",330,"20",53.34
"8246",330,"21",53.34
"8247",330,"22",26.67
"8248",330,"23",26.67
"8249",330,"24",26.67
"8250",330,"25",26.67
"8251",331,"1",26.67
"8252",331,"2",80.01
"8253",331,"3",26.67
"8254",331,"4",26.67
"8255",331,"5",8.89
"8256",331,"6",53.34
"8257",331,"7",8.89
"8258",331,"8",26.67
"8259",331,"9",26.67
"8260",331,"10",53.34
"8261",331,"11",26.67
"8262",331,"12",26.67
"8263",331,"13",53.34
"8264",331,"14",26.67
"8265",331,"15",26.67
"8266",331,"16",26.67
"8267",331,"17",26.67
"8268",331,"18",26.67
"8269",331,"19",26.67
"8270",331,"20",26.67
"8271",331,"21",8.89
"8272",331,"22",8.89
"8273",331,"23",53.34
"8274",331,"24",53.34
"8275",331,"25",26.67
"8276",332,"1",26.67
"8277",332,"2",8.89
"8278",332,"3",26.67
"8279",332,"4",8.89
"8280",332,"5",80.01
"8281",332,"6",26.67
"8282",332,"7",53.34
"8283",332,"8",26.67
"8284",332,"9",53.34
"8285",332,"10",8.89
"8286",332,"11",26.67
"8287",332,"12",8.89
"8288",332,"13",8.89
"8289",332,"14",8.89
"8290",332,"15",26.67
"8291",332,"16",26.67
"8292",332,"17",53.34
"8293",332,"18",53.34
"8294",332,"19",8.89
"8295",332,"20",26.67
"8296",332,"21",26.67
"8297",332,"22",53.34
"8298",332,"23",53.34
"8299",332,"24",53.34
"8300",332,"25",8.89
"8301",333,"1",53.34
"8302",333,"2",26.67
"8303",333,"3",53.34
"8304",333,"4",26.67
"8305",333,"5",8.89
"8306",333,"6",26.67
"8307",333,"7",53.34
"8308",333,"8",8.89
"8309",333,"9",8.89
"8310",333,"10",8.89
"8311",333,"11",26.67
"8312",333,"12",26.67
"8313",333,"13",53.34
"8314",333,"14",26.67
"8315",333,"15",26.67
"8316",333,"16",26.67
"8317",333,"17",26.67
"8318",333,"18",53.34
"8319",333,"19",53.34
"8320",333,"20",26.67
"8321",333,"21",8.89
"8322",333,"22",26.67
"8323",333,"23",53.34
"8324",333,"24",8.89
"8325",333,"25",53.34
"8326",334,"1",26.67
"8327",334,"2",53.34
"8328",334,"3",26.67
"8329",334,"4",8.89
"8330",334,"5",53.34
"8331",334,"6",8.89
"8332",334,"7",26.67
"8333",334,"8",53.34
"8334",334,"9",53.34
"8335",334,"10",80.01
"8336",334,"11",53.34
"8337",334,"12",26.67
"8338",334,"13",8.89
"8339",334,"14",53.34
"8340",334,"15",26.67
"8341",334,"16",8.89
"8342",334,"17",26.67
"8343",334,"18",8.89
"8344",334,"19",53.34
"8345",334,"20",8.89
"8346",334,"21",53.34
"8347",334,"22",26.67
"8348",334,"23",8.89
"8349",334,"24",26.67
"8350",334,"25",53.34
"8351",335,"1",53.34
"8352",335,"2",26.67
"8353",335,"3",26.67
"8354",335,"4",26.67
"8355",335,"5",53.34
"8356",335,"6",26.67
"8357",335,"7",26.67
"8358",335,"8",26.67
"8359",335,"9",8.89
"8360",335,"10",8.89
"8361",335,"11",8.89
"8362",335,"12",26.67
"8363",335,"13",26.67
"8364",335,"14",53.34
"8365",335,"15",8.89
"8366",335,"16",53.34
"8367",335,"17",26.67
"8368",335,"18",26.67
"8369",335,"19",26.67
"8370",335,"20",26.67
"8371",335,"21",53.34
"8372",335,"22",53.34
"8373",335,"23",53.34
"8374",335,"24",8.89
"8375",335,"25",26.67
"8376",336,"1",53.34
"8377",336,"2",8.89
"8378",336,"3",53.34
"8379",336,"4",26.67
"8380",336,"5",26.67
"8381",336,"6",8.89
"8382",336,"7",53.34
"8383",336,"8",53.34
"8384",336,"9",26.67
"8385",336,"10",26.67
"8386",336,"11",26.67
"8387",336,"12",26.67
"8388",336,"13",26.67
"8389",336,"14",53.34
"8390",336,"15",26.67
"8391",336,"16",53.34
"8392",336,"17",26.67
"8393",336,"18",26.67
"8394",336,"19",26.67
"8395",336,"20",26.67
"8396",336,"21",8.89
"8397",336,"22",26.67
"8398",336,"23",8.89
"8399",336,"24",26.67
"8400",336,"25",26.67
"8401",337,"1",8.89
"8402",337,"2",26.67
"8403",337,"3",53.34
"8404",337,"4",26.67
"8405",337,"5",80.01
"8406",337,"6",8.89
"8407",337,"7",26.67
"8408",337,"8",8.89
"8409",337,"9",53.34
"8410",337,"10",53.34
"8411",337,"11",26.67
"8412",337,"12",26.67
"8413",337,"13",8.89
"8414",337,"14",8.89
"8415",337,"15",8.89
"8416",337,"16",26.67
"8417",337,"17",26.67
"8418",337,"18",26.67
"8419",337,"19",26.67
"8420",337,"20",53.34
"8421",337,"21",53.34
"8422",337,"22",26.67
"8423",337,"23",8.89
"8424",337,"24",26.67
"8425",337,"25",53.34
"8426",338,"1",53.34
"8427",338,"2",26.67
"8428",338,"3",8.89
"8429",338,"4",26.67
"8430",338,"5",53.34
"8431",338,"6",26.67
"8432",338,"7",8.89
"8433",338,"8",26.67
"8434",338,"9",53.34
"8435",338,"10",26.67
"8436",338,"11",26.67
"8437",338,"12",8.89
"8438",338,"13",26.67
"8439",338,"14",26.67
"8440",338,"15",26.67
"8441",338,"16",53.34
"8442",338,"17",8.89
"8443",338,"18",26.67
"8444",338,"19",8.89
"8445",338,"20",26.67
"8446",338,"21",26.67
"8447",338,"22",53.34
"8448",338,"23",8.89
"8449",338,"24",26.67
"8450",338,"25",8.89
"8451",339,"1",26.67
"8452",339,"2",26.67
"8453",339,"3",8.89
"8454",339,"4",26.67
"8455",339,"5",26.67
"8456",339,"6",26.67
"8457",339,"7",26.67
"8458",339,"8",53.34
"8459",339,"9",26.67
"8460",339,"10",80.01
"8461",339,"11",26.67
"8462",339,"12",26.67
"8463",339,"13",26.67
"8464",339,"14",26.67
"8465",339,"15",80.01
"8466",339,"16",53.34
"8467",339,"17",26.67
"8468",339,"18",26.67
"8469",339,"19",8.89
"8470",339,"20",26.67
"8471",339,"21",8.89
"8472",339,"22",8.89
"8473",339,"23",26.67
"8474",339,"24",8.89
"8475",339,"25",53.34
"8476",340,"1",26.67
"8477",340,"2",53.34
"8478",340,"3",53.34
"8479",340,"4",26.67
"8480",340,"5",26.67
"8481",340,"6",80.01
"8482",340,"7",53.34
"8483",340,"8",26.67
"8484",340,"9",53.34
"8485",340,"10",26.67
"8486",340,"11",8.89
"8487",340,"12",53.34
"8488",340,"13",26.67
"8489",340,"14",8.89
"8490",340,"15",53.34
"8491",340,"16",26.67
"8492",340,"17",53.34
"8493",340,"18",53.34
"8494",340,"19",53.34
"8495",340,"20",80.01
"8496",340,"21",53.34
"8497",340,"22",8.89
"8498",340,"23",8.89
"8499",340,"24",53.34
"8500",340,"25",26.67
"8501",341,"1",8.89
"8502",341,"2",8.89
"8503",341,"3",26.67
"8504",341,"4",8.89
"8505",341,"5",26.67
"8506",341,"6",8.89
"8507",341,"7",53.34
"8508",341,"8",53.34
"8509",341,"9",26.67
"8510",341,"10",26.67
"8511",341,"11",53.34
"8512",341,"12",26.67
"8513",341,"13",26.67
"8514",341,"14",8.89
"8515",341,"15",26.67
"8516",341,"16",26.67
"8517",341,"17",26.67
"8518",341,"18",53.34
"8519",341,"19",53.34
"8520",341,"20",26.67
"8521",341,"21",26.67
"8522",341,"22",80.01
"8523",341,"23",26.67
"8524",341,"24",8.89
"8525",341,"25",8.89
"8526",342,"1",26.67
"8527",342,"2",26.67
"8528",342,"3",26.67
"8529",342,"4",8.89
"8530",342,"5",26.67
"8531",342,"6",26.67
"8532",342,"7",26.67
"8533",342,"8",8.89
"8534",342,"9",26.67
"8535",342,"10",53.34
"8536",342,"11",26.67
"8537",342,"12",26.67
"8538",342,"13",53.34
"8539",342,"14",26.67
"8540",342,"15",80.01
"8541",342,"16",26.67
"8542",342,"17",26.67
"8543",342,"18",26.67
"8544",342,"19",26.67
"8545",342,"20",8.89
"8546",342,"21",8.89
"8547",342,"22",80.01
"8548",342,"23",53.34
"8549",342,"24",80.01
"8550",342,"25",26.67
"8551",343,"1",53.34
"8552",343,"2",26.67
"8553",343,"3",53.34
"8554",343,"4",26.67
"8555",343,"5",26.67
"8556",343,"6",53.34
"8557",343,"7",53.34
"8558",343,"8",8.89
"8559",343,"9",26.67
"8560",343,"10",26.67
"8561",343,"11",26.67
"8562",343,"12",53.34
"8563",343,"13",8.89
"8564",343,"14",8.89
"8565",343,"15",8.89
"8566",343,"16",8.89
"8567",343,"17",26.67
"8568",343,"18",26.67
"8569",343,"19",53.34
"8570",343,"20",53.34
"8571",343,"21",26.67
"8572",343,"22",26.67
"8573",343,"23",26.67
"8574",343,"24",26.67
"8575",343,"25",26.67
"8576",344,"1",8.89
"8577",344,"2",26.67
"8578",344,"3",8.89
"8579",344,"4",8.89
"8580",344,"5",26.67
"8581",344,"6",26.67
"8582",344,"7",26.67
"8583",344,"8",26.67
"8584",344,"9",26.67
"8585",344,"10",26.67
"8586",344,"11",53.34
"8587",344,"12",26.67
"8588",344,"13",53.34
"8589",344,"14",26.67
"8590",344,"15",53.34
"8591",344,"16",53.34
"8592",344,"17",8.89
"8593",344,"18",53.34
"8594",344,"19",8.89
"8595",344,"20",26.67
"8596",344,"21",80.01
"8597",344,"22",26.67
"8598",344,"23",26.67
"8599",344,"24",53.34
"8600",344,"25",26.67
"8601",345,"1",8.89
"8602",345,"2",53.34
"8603",345,"3",53.34
"8604",345,"4",26.67
"8605",345,"5",26.67
"8606",345,"6",26.67
"8607",345,"7",26.67
"8608",345,"8",53.34
"8609",345,"9",53.34
"8610",345,"10",26.67
"8611",345,"11",53.34
"8612",345,"12",80.01
"8613",345,"13",53.34
"8614",345,"14",8.89
"8615",345,"15",8.89
"8616",345,"16",26.67
"8617",345,"17",8.89
"8618",345,"18",53.34
"8619",345,"19",26.67
"8620",345,"20",53.34
"8621",345,"21",26.67
"8622",345,"22",26.67
"8623",345,"23",26.67
"8624",345,"24",8.89
"8625",345,"25",53.34
"8626",346,"1",53.34
"8627",346,"2",53.34
"8628",346,"3",26.67
"8629",346,"4",26.67
"8630",346,"5",8.89
"8631",346,"6",53.34
"8632",346,"7",8.89
"8633",346,"8",26.67
"8634",346,"9",26.67
"8635",346,"10",53.34
"8636",346,"11",26.67
"8637",346,"12",80.01
"8638",346,"13",26.67
"8639",346,"14",53.34
"8640",346,"15",26.67
"8641",346,"16",53.34
"8642",346,"17",53.34
"8643",346,"18",53.34
"8644",346,"19",26.67
"8645",346,"20",80.01
"8646",346,"21",26.67
"8647",346,"22",26.67
"8648",346,"23",26.67
"8649",346,"24",26.67
"8650",346,"25",53.34
"8651",347,"1",26.67
"8652",347,"2",53.34
"8653",347,"3",26.67
"8654",347,"4",26.67
"8655",347,"5",26.67
"8656",347,"6",53.34
"8657",347,"7",26.67
"8658",347,"8",53.34
"8659",347,"9",26.67
"8660",347,"10",26.67
"8661",347,"11",53.34
"8662",347,"12",53.34
"8663",347,"13",26.67
"8664",347,"14",8.89
"8665",347,"15",26.67
"8666",347,"16",26.67
"8667",347,"17",26.67
"8668",347,"18",8.89
"8669",347,"19",26.67
"8670",347,"20",8.89
"8671",347,"21",26.67
"8672",347,"22",8.89
"8673",347,"23",26.67
"8674",347,"24",8.89
"8675",347,"25",26.67
"8676",348,"1",26.67
"8677",348,"2",8.89
"8678",348,"3",26.67
"8679",348,"4",80.01
"8680",348,"5",26.67
"8681",348,"6",26.67
"8682",348,"7",53.34
"8683",348,"8",26.67
"8684",348,"9",26.67
"8685",348,"10",8.89
"8686",348,"11",53.34
"8687",348,"12",8.89
"8688",348,"13",26.67
"8689",348,"14",8.89
"8690",348,"15",53.34
"8691",348,"16",8.89
"8692",348,"17",26.67
"8693",348,"18",53.34
"8694",348,"19",8.89
"8695",348,"20",26.67
"8696",348,"21",26.67
"8697",348,"22",53.34
"8698",348,"23",26.67
"8699",348,"24",26.67
"8700",348,"25",53.34
"8701",349,"1",26.67
"8702",349,"2",26.67
"8703",349,"3",26.67
"8704",349,"4",26.67
"8705",349,"5",26.67
"8706",349,"6",26.67
"8707",349,"7",53.34
"8708",349,"8",26.67
"8709",349,"9",26.67
"8710",349,"10",26.67
"8711",349,"11",26.67
"8712",349,"12",8.89
"8713",349,"13",26.67
"8714",349,"14",26.67
"8715",349,"15",80.01
"8716",349,"16",26.67
"8717",349,"17",8.89
"8718",349,"18",26.67
"8719",349,"19",26.67
"8720",349,"20",53.34
"8721",349,"21",26.67
"8722",349,"22",8.89
"8723",349,"23",53.34
"8724",349,"24",8.89
"8725",349,"25",8.89
"8726",350,"1",53.34
"8727",350,"2",53.34
"8728",350,"3",26.67
"8729",350,"4",26.67
"8730",350,"5",26.67
"8731",350,"6",8.89
"8732",350,"7",26.67
"8733",350,"8",26.67
"8734",350,"9",26.67
"8735",350,"10",8.89
"8736",350,"11",53.34
"8737",350,"12",53.34
"8738",350,"13",26.67
"8739",350,"14",26.67
"8740",350,"15",26.67
"8741",350,"16",26.67
"8742",350,"17",53.34
"8743",350,"18",26.67
"8744",350,"19",53.34
